"file_name","mean_depth","date","cdc_id","drop"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY055028339A_depths.tsv",147.832415224913,"20240702","NY055028339A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY059026620A_depths.tsv",32.9847162629758,"20240702","NY059026620A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY061026131A_depths.tsv",3321.5598615917,"20240702","NY061026131A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY061026247A_depths.tsv",3780.76858823529,"20240702","NY061026247A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY063022331A_depths.tsv",308.303515570934,"20240702","NY063022331A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY063027057A_depths.tsv",342.337356401384,"20240702","NY063027057A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY063027979A_depths.tsv",230.930006920415,"20240702","NY063027979A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY065025780B_depths.tsv",386.134238754325,"20240702","NY065025780B_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY065025780C_depths.tsv",202.891252595156,"20240702","NY065025780C_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY067025461A_depths.tsv",142.153577854671,"20240702","NY067025461A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY069025968A_depths.tsv",160.111747404844,"20240702","NY069025968A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY073021873A_depths.tsv",125.243083044983,"20240702","NY073021873A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY073023256A_depths.tsv",69.887062283737,"20240702","NY073023256A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY075029106A_depths.tsv",53.8825294117647,"20240702","NY075029106A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY075029114A_depths.tsv",37.0940795847751,"20240702","NY075029114A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY081026115A_depths.tsv",2884.92775086505,"20240702","NY081026115A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY081026158A_depths.tsv",4291.69208650519,"20240702","NY081026158A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY081026221A_depths.tsv",2812.35453979239,"20240702","NY081026221A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY081026239A_depths.tsv",3336.38255363322,"20240702","NY081026239A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY085026107A_depths.tsv",3088.97201384083,"20240702","NY085026107A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY085026174A_depths.tsv",4180.71221453287,"20240702","NY085026174A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY089020818A_depths.tsv",93.2370415224914,"20240702","NY089020818A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY093020516A_depths.tsv",621.515508650519,"20240702","NY093020516A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY099022365A_depths.tsv",567.971726643599,"20240702","NY099022365A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY101021431A_depths.tsv",55.0026505190311,"20240702","NY101021431A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY109020958A_depths.tsv",1566.65352941176,"20240702","NY109020958A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY109026638A_depths.tsv",32.4524152249135,"20240702","NY109026638A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY113094366A_depths.tsv",292.784501730104,"20240702","NY113094366A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY115024929A_depths.tsv",45.058615916955,"20240702","NY115024929A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY117029475A_depths.tsv",1726.89826989619,"20240702","NY117029475A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY119026689A_depths.tsv",511.970546712803,"20240702","NY119026689A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY119026701A_depths.tsv",1279.73029757785,"20240702","NY119026701A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY119108324A_depths.tsv",454.700418685121,"20240702","NY119108324A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240702NY121021504A_depths.tsv",74.8361903114187,"20240702","NY121021504A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY007027669A_depths.tsv",458.326702422145,"20240703","NY007027669A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY017021423A_depths.tsv",366.522961937716,"20240703","NY017021423A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY019026018A_depths.tsv",42.7055224913495,"20240703","NY019026018A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY025027154A_depths.tsv",619.736764705882,"20240703","NY025027154A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY029028436A_depths.tsv",571.794948096886,"20240703","NY029028436A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY031036706A_depths.tsv",183.431910034602,"20240703","NY031036706A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY037030546A_depths.tsv",66.0946193771626,"20240703","NY037030546A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY043036528A_depths.tsv",52.42276816609,"20240703","NY043036528A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY051024449A_depths.tsv",156.279141868512,"20240703","NY051024449A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY055028231A_depths.tsv",328.367577854671,"20240703","NY055028231A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY063027774A_depths.tsv",242.259806228374,"20240703","NY063027774A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY075026301A_depths.tsv",117.906692041522,"20240703","NY075026301A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY075029114A_depths.tsv",65.4672352941176,"20240703","NY075029114A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY083087971A_depths.tsv",44.1517923875433,"20240703","NY083087971A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY089020117A_depths.tsv",55.1994809688581,"20240703","NY089020117A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY089031194A_depths.tsv",78.4748339100346,"20240703","NY089031194A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240703NY123029726A_depths.tsv",222.42960899654,"20240703","NY123029726A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240704NY029095401A_depths.tsv",595.004515570934,"20240704","NY029095401A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240704NY045025984A_depths.tsv",110.167069204152,"20240704","NY045025984A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240705NY023027561A_depths.tsv",268.254384083045,"20240705","NY023027561A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240705NY071023680A_depths.tsv",167.665968858131,"20240705","NY071023680A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240705NY071031518A_depths.tsv",800.644525951557,"20240705","NY071031518A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY005026191A_depths.tsv",6534.06268858132,"20240707","NY005026191A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY047026166A_depths.tsv",10794.0832629758,"20240707","NY047026166A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY047026182A_depths.tsv",5657.15687889273,"20240707","NY047026182A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY047026204A_depths.tsv",5088.64239446367,"20240707","NY047026204A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY047026212A_depths.tsv",5339.2454982699,"20240707","NY047026212A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY047027073A_depths.tsv",4559.98889619377,"20240707","NY047027073A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY055028339A_depths.tsv",382.535204152249,"20240707","NY055028339A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY061026131A_depths.tsv",4008.20825605536,"20240707","NY061026131A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY061026247A_depths.tsv",7116.47836678201,"20240707","NY061026247A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY067027596A_depths.tsv",40.4291557093426,"20240707","NY067027596A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY067030317A_depths.tsv",116.844958477509,"20240707","NY067030317A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY067030571A_depths.tsv",184.581916955017,"20240707","NY067030571A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY081026115A_depths.tsv",6561.59903806228,"20240707","NY081026115A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY081026158A_depths.tsv",4116.62497231834,"20240707","NY081026158A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY081026221A_depths.tsv",5968.34552941176,"20240707","NY081026221A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY081026239A_depths.tsv",6967.43247750865,"20240707","NY081026239A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY085026107A_depths.tsv",4375.00376470588,"20240707","NY085026107A_depths","tsv"
"/home/dthill/seq-diversity/data/genomewide_depth//20240707NY085026174A_depths.tsv",4271.00926643599,"20240707","NY085026174A_depths","tsv"
